vendor_id,e_id,sm_score,analyst_notes
11,391,3,
11,392,3,
11,393,3,
11,394,3,
11,395,3,
11,396,3,
11,397,3,
11,398,3,
11,399,3,
11,400,3,
11,401,2,
11,402,4,
11,403,5,
11,404,3,
11,405,4,
11,406,1,
11,407,5,
11,408,4,
11,409,4,
11,410,3,
11,411,3,
11,412,3,
11,413,3,
11,414,3,
11,415,3,
11,416,3,
11,417,4,
11,418,3,
11,419,3,
11,420,3,
11,421,3,
11,422,3,
11,423,3,
11,424,4,
11,425,3,
11,426,2,
11,427,3,
11,428,2,
11,429,3,
11,430,3,
11,431,2,
11,432,2,
11,433,2,
11,434,2,
11,435,2,
11,436,3,
11,437,3,
11,438,3,
11,439,3,
11,440,3,
11,441,3,
11,443,2,
11,445,2,
11,446,0,
11,447,0,
11,448,3,
11,449,3,
11,450,3,
11,451,3,
11,452,3,
11,453,2,
11,454,2,
11,455,3,
11,456,3,
11,457,3,
11,458,3,
11,459,3,
11,460,2,
11,461,2,
11,462,2,
11,463,1,
11,464,2,
11,465,3,
11,466,2,
11,467,3,
11,468,3,
11,469,0,
11,470,3,
11,471,2,
11,472,0,
11,473,3,
11,474,1,
11,475,1,
11,476,0,
11,477,2,
11,478,2,
11,479,3,
11,480,3,
11,481,3,
11,482,3,
11,483,3,
11,484,3,
11,485,3,
11,486,3,
11,487,3,
11,488,4,
11,489,4,
11,490,4,
11,491,2,
11,492,5,
11,493,4,
11,494,3,
11,495,3,
11,496,3,
11,497,3,
11,498,2,
11,499,2,
11,500,3,
11,501,3,
11,502,2,
11,503,2,
11,504,3,
11,505,3,
11,506,3,
11,507,3,
11,508,4,
11,509,3,
11,510,3,
11,511,3,
11,512,2,
11,513,3,
11,514,3,
11,515,1,
11,516,2,
11,517,3,
11,518,4,
11,519,1,
11,520,2,
11,521,3,
11,522,3,
11,523,3,
11,524,3,
11,525,3,
11,526,2,
11,527,0,
11,528,2,
11,529,2,
11,530,3,
11,531,3,
11,532,3,
11,533,3,
11,534,3,
11,535,2,
11,536,2,
11,537,3,
11,538,2,
11,539,1,
11,540,1,
11,541,2,
11,542,2,
11,543,3,
11,544,2,
11,545,0,
11,546,2,
11,547,2,
11,548,2,
11,549,1,
11,550,1,
11,551,3,
11,552,1,
11,553,2,
11,554,1,
11,555,2,
11,556,4,
11,557,3,
11,558,3,
11,559,2,
11,560,2,
11,561,1,
11,562,4,
11,563,4,
11,564,3,
11,565,3,
11,566,3,
11,567,3,
11,568,1,
11,569,4,
11,570,4,
11,571,3,
11,572,0,
11,573,2,
11,574,1,
11,575,0,
11,576,3,
11,577,1,
11,578,0,
11,579,2,
11,580,2,
11,581,3,
11,582,3,
11,583,3,
11,584,3,
11,585,2,
11,586,3,
11,587,3,
11,588,3,
11,589,3,
11,590,3,
11,591,4,
11,592,4,
11,593,4,
11,594,3,
11,595,1,
11,596,3,
11,597,3,
11,598,3,
11,599,3,
11,600,2,
11,601,2,
11,602,2.5,
11,603,3,
11,604,3,
11,605,3,
11,606,3,
11,607,3,
11,608,3,
11,609,3,
11,610,3,
11,611,2,
11,612,1,
11,613,2,
11,614,3,
11,615,3,
11,616,3,
11,617,3,
11,618,3,
11,619,3,
11,620,2,
11,621,3,
11,622,4,
11,623,2,
11,624,2,
11,625,3,
11,626,3,
11,627,3,
11,628,3,
11,629,3,
11,630,3,
11,631,3,
11,632,2,
11,633,3,
11,634,2,
11,635,3,
11,636,3,
11,637,2.5,
11,638,2,
11,639,2.5,
11,640,4,
11,642,3,
11,644,3,
11,646,0,
11,647,2,
11,648,1,
11,649,0,
11,650,3,
11,652,0,
11,655,2,
11,656,2,
11,657,3,
11,659,2,
11,660,3,
11,661,2,
11,662,4,
11,663,3.5,
11,664,3,
11,665,4,
11,666,3,
11,2000,3,snowflake :-)
11,2001,2.5,
11,2002,3,cubes is a different question
11,2003,2.5,
11,2004,3,"relevant details required for 3+, MDM comments above indicate 3 is a necessity"
11,2005,3,
11,2006,4,"no real time, but advanced capabilities beyond 2"
11,2007,2,some capabiliies beyond 2 due to PLM integration  but not 3 yet  
11,2008,4,"relevant details required for 3+, MDM comments above indicate 3 is a necessity"
11,2009,1,demo for 3+
11,2010,2.5,"no real time, but advanced capabilities beyond 2"
11,2011,2.5,"might be better here, but more details needed"
11,2012,2,
11,2013,2.5,based on demo
11,2014,2,
11,2015,1,"might be better here, but more details needed"
11,2016,3,
11,2017,3,based on demo
11,2018,3,
11,2019,3,
11,2020,3,
11,2021,3,
11,2022,1,
11,2023,1,
11,2024,2,"based on demos, users can even recommend overrides for application-wide application "
11,2025,2,
11,2026,2,
11,2027,2,deep GDPR support based on Azure
11,2028,3,"based on demos, users can even recommend overrides for application-wide application "
11,2029,3,
11,2030,2,
11,2031,2,deep GDPR support based on Azure
11,2032,4,
11,2033,2,
11,2034,2,
11,2035,2,
11,2036,3,expose the functionality! Helps global teams when many members are working in their 2nd or 3rd language
11,2037,3,
11,2038,1,
11,2039,1,
11,2040,1,expose the functionality! Helps global teams when many members are working in their 2nd or 3rd language
11,2041,2,
11,2042,3,based on demos
11,2043,2,
11,2044,4,
11,2045,1,
11,2046,3,based on demo and visual workflow construction
11,2047,3,
11,2048,3,
11,2049,0,based on demo
11,2050,4,based on demo and visual workflow construction
11,2051,3,
11,2052,2,details required 
11,2053,3,"still just describing 3, we can discuss"
11,2054,2,
11,2055,1,
11,2056,0,details required 
11,2057,3,"still just describing 3, we can discuss"
11,2058,2,
11,2059,2,address / demo 3+
11,2060,1,
11,2061,1,
11,2062,3,
11,2063,2.5,address / demo 3+
11,2064,2,
11,2065,1,
11,2066,3,
11,2067,1,
11,2068,2,
11,2069,1,
11,2070,2,"seems like you have 1, 2, and 4 but not 3 -- we're realy looking for community based sharing here at the higher levels, not just customer best practice extraction  "
11,2071,1,can even identify potential duplicates o substitutes at the part level automatically with AI and provide contextual market and price data
11,2072,2,deep centrlized supplier intelligence; some community harvesting (but no formal cross-community rating)
11,2073,3,
11,2074,3,"seems like you have 1, 2, and 4 but not 3 -- we're realy looking for community based sharing here at the higher levels, not just customer best practice extraction  "
11,2075,4,can even identify potential duplicates o substitutes at the part level automatically with AI and provide contextual market and price data
11,2076,4,please address the algorithms  any beyond advanced statistical approaches?
11,2077,2,"this is asking about end user, not your team, capability"
11,2078,3,"not addressed, but previous answers indicate that semantic must be present"
11,2079,3,"based on demo  likely on 2.5 on our scale, rounded up for usability and apprpriateness to user needs"
11,2080,2,please address the algorithms  any beyond advanced statistical approaches?
11,2081,1,"this is asking about end user, not your team, capability"
11,2082,2,"not addressed, but previous answers indicate that semantic must be present"
11,2083,3,"implied in previoius comment, but description would be nice"
11,2084,3,"you said it yourself ""no on premise option""; who said ""on premise"" garners the highest score? It is even not even weighted in nimble :-)"
11,2085,3,based on demo / discussion
11,2086,0,based on discussion  offices on every continent  
11,2087,1,"implied in previoius comment, but description would be nice"
11,2088,0,"you said it yourself ""no on premise option""; who said ""on premise"" garners the highest score? It is even not even weighted in nimble :-)"
11,2089,4,"you may be the only Azure native (most platforms that deploy on Azure did not design on it from ground up), but please describe the extent of advanced capability utilization"
11,2090,3,based on discussion  offices on every continent  
11,2091,0,details
11,2092,0,details
11,2093,3,details  
11,2094,0,ok
11,2095,0,"I seem to recall punch out, details for beyond 2"
11,2096,0,details
11,2097,1,the scoring is in the details and the demo
11,2098,2,"can federate multiple system, please provide details herein and then we can discuss 3+ on feedback"
11,2099,2,"demo'd object templates, anything further?"
11,2100,3,"can cross-walk taxonomies across systems, anything beyond?"
11,2101,2,the scoring is in the details and the demo
11,2102,3,"can federate multiple system, please provide details herein and then we can discuss 3+ on feedback"
11,2103,2,more details required for 3+
11,2104,3,"can cross-walk taxonomies across systems, anything beyond?"
11,2105,3,no address of 3+
11,2106,1,
11,2107,3,more details required for 3+
11,2108,2,
11,2109,2,no address of 3+
11,2110,3,
11,2111,3,details
11,2112,2,
11,2113,4,more details 
11,2114,2,
11,2115,0,details
11,2116,2.5,
11,2117,2,more details 
11,2118,0,"updated description does not address what we are looking for here, but addresses previous element, so that score hs increased"
11,2119,1,
11,2120,2,based on demo  
11,2121,3,
11,2122,0,prototype is a 1
11,2123,3,
11,2124,3,based on demo  
11,2125,2,based on demo/discussion
11,2126,1,prototype is a 1
11,2127,2,
11,2128,3,per demo/discussion
11,2129,4,"for near real time synching, not for out of the box integration with other S2P systems"
11,2130,2,
11,2131,3,
11,2132,3.5,"there are a few platforms now with extremely extensive integrations, making 4 difficult - let's discuss"
11,2133,3,"for near real time synching, not for out of the box integration with other S2P systems"
11,2134,1,you made the case :-)
11,2135,1,
11,2136,3,but this question specifically relates to SFTP
11,2137,2,
11,2138,4,you made the case :-)
11,2139,1,
11,2140,3,but this question specifically relates to SFTP
11,2141,3,
11,2142,1.5,
11,2143,3,
11,2144,2,
11,2145,2,
11,2146,3,
11,2147,2,
11,2148,2,
11,2149,2,
11,2150,2.5,
11,2151,3,
11,2152,2,
11,2153,2,
11,2154,2,
11,2155,2,desc. Is more plan management than creation
11,2156,2.5,
11,2157,2.5,
11,2158,1,
11,2159,2.5,desc. Is more plan management than creation
11,2160,2,post-mortem - i.e. post plan compleion?
11,2161,2,
11,2162,1,
11,2163,2,
11,2164,2,post-mortem - i.e. post plan compleion?
11,2165,2,
11,2166,3,based on plan management capabilities described elsewhere
11,2167,1,
11,2168,1,
11,2169,2,
11,2170,2.5,based on plan management capabilities described elsewhere
11,2171,1,
11,2172,1,still sounds forthcoming  
11,2173,2,
11,2174,1.5,
11,2175,1.5,3rd party BoB is a 3 on its own
11,2176,1,3rd party BoB is a 3 on its own
11,2177,2,3rd party BoB is a 3 on its own
11,2178,2,
11,2179,3,please address the specific question  
11,2180,3,3rd party BoB is a 3 on its own
11,2181,3,3rd party BoB is a 3 on its own
11,2182,0,3rd party BoB is a 3 on its own
11,2183,1,please address the specific question  
11,2184,3,3rd party BoB is a 3 on its own
11,2185,2,
11,2186,3,3rd party BoB is a 3 on its own
11,2187,3,please address specific question
11,2188,3,please address specific question
11,2189,2,please address specific question
11,2190,2,3rd party BoB is a 3 on its own
11,2191,0,please address specific question
11,2192,0,please address specific question
11,2193,0,please address specific question
11,2194,3,3rd party BoB is a 3 on its own
11,2195,2,
11,2196,2,
11,2197,2,
11,2198,1,"what about smart capailities like supplier suggestion, etc."
11,2199,0,
11,2200,1,
11,2201,2,
11,2202,2.5,"what about smart capailities like supplier suggestion, etc."
11,2203,3,
11,2204,2,
11,2205,2,
11,2206,2,
11,2207,1,
11,2208,2,
11,2209,1,specifically address the roadmap for the supplier portal
11,2210,2,Giving benefit of doubt here. Only some spend analytics services are cited here - which is about 10% of the breadth of services that is in scope for this question.
11,2211,0,Same as above
11,2212,1.5,Same as above
11,2213,0,"Only higher because our description depicts a very spend-centric scope rather than broader MDM, item, contracts, supplier, process mining, big data ingestion (e.g., commodity prices)"
11,2214,4,"Being generous here without any supporting details! Note that a ""3"" is still basically an ""A"" grade."
11,2215,4,"Being generous here without any supporting details! Note that a ""3"" is still basically an ""A"" grade."
11,2216,3.5,"Being generous here without any supporting details! The aspirational comments are well taken, but we were hoping ther might be some tangible commentary on this FAQ"
11,2217,4,"Having vertical SIGs is great to share qualitative learnings, but formalized performance/capability measurement and gap closure is critical to fact based target setting, value measurement, etc. If GEP can demonstrate some quantitative fact-based analytic-driven diagnostics... SEE MORE IN EXCEL RFI"
11,2218,3,Definitely differentiated against S2P tech providers and can compete against traditional consultants. Would like to see how digital diagnostics and SMI are integrated into the transformation - to get to a five.
11,2219,3,Congrats. Worthy of the 5 here!
11,2220,3,Good solid 3 on this. Most major providers do this.
11,2221,3.5,"Great passion here, but we're looking for actual examples of service innovation. E.g., on-demand productized CoEs for SMI, sourcing events, digital transformation (e.g., agile development). We'll give benefit of doubt with a '3'"
11,2222,4,This is more than spend analytics!
11,2223,5,Congrats. Worthy of the 5 here!
11,2224,3,Good solid 3 on this. Most major providers do this.
11,2225,3,"Generous with a ""3"". Examples please."
11,2226,3.5,"Answer shouldn't just be: ""we have a consulting arm"". I'll use previous response which was much better and give a good score. "
11,2227,4.5,"Will give a great score, but would like to hear about managed services that wrap around S2P tech that help with time-to-value with tech, but not part of a full BPO model."
11,2228,4.5,Terrific. When you tell us what types of SMI are delivered - and how - we can give a llittle more credit. A one sentence marketing blurb is not going to do it.
11,2229,3,Will give benefit of the doubt on this one and score it as differentiated.
11,2230,3.5,"Answer shouldn't just be: ""we have a consulting arm"". I'll use previous response which was much better and give a good score. "
11,2231,4.5,"Will give a 4 for differentiated support. For a 5, we'd like more insight on what type of formal ongoing managed services that exist on the spectrum between consulting services and full-stop BPO services. "
11,2232,3,"Will give even more than strong (3) support to reflect GRMS partnership - although there's a lot more to risk mgmt services for content, monitoring, etc."
11,2233,4,Will give benefit of the doubt on this one and score it as differentiated.
11,2234,4,
11,2235,4.5,"Will give a 4 for differentiated support. For a 5, we'd like more insight on what type of formal ongoing managed services that exist on the spectrum between consulting services and full-stop BPO services. "
11,2236,3.5,"Will give even more than strong (3) support to reflect GRMS partnership - although there's a lot more to risk mgmt services for content, monitoring, etc."
11,2237,2,
11,2238,3,
11,2239,3,based on demo
11,2240,3,"not full automation, only selected items, but what there is is good and/or shows great promise"
11,2241,2,
11,2242,2,
11,2243,3,does not address the automation aspects requested
11,2244,3,"not full automation, only selected items, but what there is is good and/or shows great promise"
11,2245,3,
11,2246,3,
11,2247,1,does not address the automation aspects requested
11,2248,3,
11,2249,4,
11,2250,2,
11,2251,3,
11,2252,3,described 2
11,2253,3,
11,2254,2.5,"probably 4, but please demo doc flip and anything else ""unique"""
11,2255,2,
11,2256,2,described 2
11,2257,4,
11,2258,3,"probably 4, but please demo doc flip and anything else ""unique"""
11,2259,3,
11,2260,3,discuss  
11,2261,3,
11,2262,3,
11,2263,3,
11,2264,2,discuss  
11,2265,3,
11,2266,2,
11,2267,3,
11,2268,1,
11,2269,2,
11,2270,3,
11,2271,1,
11,2272,2,
11,2273,3,
11,2274,2,
11,2275,3,
11,2276,3,
11,2277,3,
11,2278,3,
11,2279,3,
11,2280,3,
11,2281,2,
11,2282,2.5,
11,2283,3,
